GHS-NRO;CMD-COD;DCS-MCO;GHM-NRO;GHS-LIB;SEU-BAS;SEU-HAU;GHS-PRI;EXB-FORFAIT;EXB-JOURNALIER;EXH-PRI;DATE-EFFET
3086;"08";"C";"08M202";"Fractures, entorses, luxations et dislocations du bras et de l'avant-bras, âge inférieur à 18 ans, niveau 2";0;14;2165,13;0;0;239,93;"01/03/2018"
3087;"08";"C";"08M203";"Fractures, entorses, luxations et dislocations du bras et de l'avant-bras, âge inférieur à 18 ans, niveau 3";0;0;3057,75;0;0;0;"01/03/2018"
3088;"08";"C";"08M204";"Fractures, entorses, luxations et dislocations du bras et de l'avant-bras, âge inférieur à 18 ans, niveau 4";0;0;5046,61;0;0;0;"01/03/2018"
3089;"08";"C";"08M211";"Entorses, luxations et dislocations du bras et de l'avant-bras, âge supérieur à 17 ans, niveau 1";0;3;804,88;0;0;105,63;"01/03/2018"
3090;"08";"C";"08M212";"Entorses, luxations et dislocations du bras et de l'avant-bras, âge supérieur à 17 ans, niveau 2";0;12;2400,32;0;0;65,34;"01/03/2018"
3091;"08";"C";"08M213";"Entorses, luxations et dislocations du bras et de l'avant-bras, âge supérieur à 17 ans, niveau 3";0;28;3445,72;0;0;276,87;"01/03/2018"
3092;"08";"C";"08M214";"Entorses, luxations et dislocations du bras et de l'avant-bras, âge supérieur à 17 ans, niveau 4";0;0;5495,73;0;0;0;"01/03/2018"
3093;"08";"C";"08M221";"Fractures, entorses, luxations et dislocations de la main, niveau 1";0;3;779,52;0;0;140,87;"01/03/2018"
3094;"08";"C";"08M222";"Fractures, entorses, luxations et dislocations de la main, niveau 2";0;9;2338,97;0;0;81,35;"01/03/2018"
3095;"08";"C";"08M223";"Fractures, entorses, luxations et dislocations de la main, niveau 3";0;21;3315,16;0;0;236,04;"01/03/2018"
3096;"08";"C";"08M224";"Fractures, entorses, luxations et dislocations de la main, niveau 4";0;0;5709,98;0;0;0;"01/03/2018"
3097;"08";"C";"08M231";"Fractures, entorses, luxations et dislocations du pied, niveau 1";0;3;926,4;0;0;177,34;"01/03/2018"
3098;"08";"C";"08M232";"Fractures, entorses, luxations et dislocations du pied, niveau 2";0;11;2774,75;0;0;129,6;"01/03/2018"
3099;"08";"C";"08M233";"Fractures, entorses, luxations et dislocations du pied, niveau 3";0;20;3941,15;0;0;283,17;"01/03/2018"
3100;"08";"C";"08M234";"Fractures, entorses, luxations et dislocations du pied, niveau 4";0;0;5469,59;0;0;0;"01/03/2018"
3101;"08";"M";"08M241";"Tumeurs primitives malignes des os, du cartilage ou des tissus mous, niveau 1";0;7;2225,22;0;0;177,16;"01/03/2018"
3102;"08";"M";"08M242";"Tumeurs primitives malignes des os, du cartilage ou des tissus mous, niveau 2";0;16;4342,11;0;0;124,92;"01/03/2018"
3103;"08";"M";"08M243";"Tumeurs primitives malignes des os, du cartilage ou des tissus mous, niveau 3";0;26;5591,31;0;0;204,35;"01/03/2018"
3104;"08";"M";"08M244";"Tumeurs primitives malignes des os, du cartilage ou des tissus mous, niveau 4";0;45;9473,89;0;0;323,4;"01/03/2018"
3105;"08";"M";"08M24T";"Tumeurs primitives malignes des os, du cartilage ou des tissus mous, très courte durée";0;0;663,89;0;0;0;"01/03/2018"
3106;"08";"M";"08M251";"Fractures pathologiques et autres tumeurs malignes de l'appareil musculosquelettique et du tissu conjonctif, niveau 1";0;9;2800,51;0;0;87,44;"01/03/2018"
3107;"08";"M";"08M252";"Fractures pathologiques et autres tumeurs malignes de l'appareil musculosquelettique et du tissu conjonctif, niveau 2";4;29;4549,28;0;1165,85;154,92;"01/03/2018"
3108;"08";"M";"08M253";"Fractures pathologiques et autres tumeurs malignes de l'appareil musculosquelettique et du tissu conjonctif, niveau 3";5;29;6144,75;0;1063,65;101,73;"01/03/2018"
3109;"08";"M";"08M254";"Fractures pathologiques et autres tumeurs malignes de l'appareil musculosquelettique et du tissu conjonctif, niveau 4";10;59;9196,74;0;406,93;296,1;"01/03/2018"
3110;"08";"M";"08M25T";"Fractures pathologiques et autres tumeurs malignes de l'appareil musculosquelettique et du tissu conjonctif, très courte durée";0;0;627,2;0;0;0;"01/03/2018"
3111;"08";"M";"08M261";"Fractures du rachis, niveau 1";0;6;1369,88;0;0;130,51;"01/03/2018"
3112;"08";"M";"08M262";"Fractures du rachis, niveau 2";0;14;3133,64;0;0;114,52;"01/03/2018"
3113;"08";"M";"08M263";"Fractures du rachis, niveau 3";0;23;4826,59;0;0;96,13;"01/03/2018"
3114;"08";"M";"08M264";"Fractures du rachis, niveau 4";10;59;8287,11;0;461,4;290,89;"01/03/2018"
3115;"08";"M";"08M271";"Sciatiques et autres radiculopathies, niveau 1";0;10;1979,77;0;0;182,03;"01/03/2018"
3116;"08";"M";"08M272";"Sciatiques et autres radiculopathies, niveau 2";0;14;2866,02;0;0;159,44;"01/03/2018"
3117;"08";"M";"08M273";"Sciatiques et autres radiculopathies, niveau 3";0;21;3982,13;0;0;280,11;"01/03/2018"
3118;"08";"M";"08M274";"Sciatiques et autres radiculopathies, niveau 4";0;0;6989,64;0;0;0;"01/03/2018"
3119;"08";"M";"08M27T";"Sciatiques et autres radiculopathies, très courte durée";0;0;491,11;0;0;0;"01/03/2018"
3120;"08";"M";"08M281";"Autres rachialgies, niveau 1";0;9;1886,84;0;0;113,77;"01/03/2018"
3121;"08";"M";"08M282";"Autres rachialgies, niveau 2";0;13;2872,66;0;0;99,8;"01/03/2018"
3122;"08";"M";"08M283";"Autres rachialgies, niveau 3";0;21;4005,64;0;0;88,65;"01/03/2018"
3123;"08";"M";"08M284";"Autres rachialgies, niveau 4";9;51;6665,18;0;443,26;237,63;"01/03/2018"
3124;"08";"M";"08M28T";"Autres rachialgies, très courte durée";0;0;581,53;0;0;0;"01/03/2018"
3125;"08";"M";"08M291";"Autres pathologies rachidiennes relevant d'un traitement médical, niveau 1";0;7;1617,53;0;0;117,07;"01/03/2018"
3126;"08";"M";"08M292";"Autres pathologies rachidiennes relevant d'un traitement médical, niveau 2";0;12;2701,52;0;0;103,95;"01/03/2018"
3127;"08";"M";"08M293";"Autres pathologies rachidiennes relevant d'un traitement médical, niveau 3";0;20;4023,51;0;0;87,6;"01/03/2018"
3128;"08";"M";"08M294";"Autres pathologies rachidiennes relevant d'un traitement médical, niveau 4";6;50;6651,57;0;1752,04;269,05;"01/03/2018"
3129;"08";"M";"08M301";"Rhumatismes et raideurs articulaires, niveau 1";0;7;1773,68;0;0;172,18;"01/03/2018"
3130;"08";"M";"08M302";"Rhumatismes et raideurs articulaires, niveau 2";0;12;2634,58;0;0;183,77;"01/03/2018"
3131;"08";"M";"08M303";"Rhumatismes et raideurs articulaires, niveau 3";0;21;4288,47;0;0;294,58;"01/03/2018"
3132;"08";"M";"08M304";"Rhumatismes et raideurs articulaires, niveau 4";0;0;6849,27;0;0;0;"01/03/2018"
3133;"08";"M";"08M30T";"Rhumatismes et raideurs articulaires, très courte durée";0;0;624,83;0;0;0;"01/03/2018"
3134;"08";"C";"08M311";"Ostéomyélites aigües (y compris vertébrales) et arthrites septiques, niveau 1";0;11;3102,39;0;0;99,51;"01/03/2018"
3135;"08";"C";"08M312";"Ostéomyélites aigües (y compris vertébrales) et arthrites septiques, niveau 2";0;21;4814,42;0;0;74,79;"01/03/2018"
3136;"08";"C";"08M313";"Ostéomyélites aigües (y compris vertébrales) et arthrites septiques, niveau 3";6;50;6983,46;0;723,01;305,71;"01/03/2018"
3137;"08";"C";"08M314";"Ostéomyélites aigües (y compris vertébrales) et arthrites septiques, niveau 4";10;61;10346,23;0;448,37;342,32;"01/03/2018"
3138;"08";"C";"08M31T";"Ostéomyélites aigües (y compris vertébrales) et arthrites septiques, très courte durée";0;0;516,85;0;0;0;"01/03/2018"
3139;"08";"M";"08M321";"Ostéomyélites chroniques, niveau 1";0;8;2747,73;0;0;95,1;"01/03/2018"
3140;"08";"M";"08M322";"Ostéomyélites chroniques, niveau 2";0;15;4035,29;0;0;82,67;"01/03/2018"
3141;"08";"M";"08M323";"Ostéomyélites chroniques, niveau 3";0;34;5685,68;0;0;80,1;"01/03/2018"
3142;"08";"M";"08M324";"Ostéomyélites chroniques, niveau 4";11;65;8168,71;0;275,89;319,83;"01/03/2018"
3143;"08";"M";"08M32T";"Ostéomyélites chroniques, très courte durée";0;0;423,23;0;0;0;"01/03/2018"
3144;"08";"C";"08M331";"Ablation de matériel sans acte classant, niveau 1";0;3;880,33;0;0;380,28;"01/03/2018"
3145;"08";"C";"08M332";"Ablation de matériel sans acte classant, niveau 2";0;0;1982,31;0;0;0;"01/03/2018"
3146;"08";"C";"08M333";"Ablation de matériel sans acte classant, niveau 3";0;0;2823,18;0;0;0;"01/03/2018"
3147;"08";"C";"08M334";"Ablation de matériel sans acte classant, niveau 4";0;0;4841,5;0;0;0;"01/03/2018"
3148;"08";"M";"08M341";"Algoneurodystrophie, niveau 1";0;7;1339,72;0;0;115,76;"01/03/2018"
3149;"08";"M";"08M342";"Algoneurodystrophie, niveau 2";0;13;2851,72;0;0;76,82;"01/03/2018"
3150;"08";"M";"08M343";"Algoneurodystrophie, niveau 3";5;34;4465,08;0;1075,57;322,98;"01/03/2018"
3151;"08";"M";"08M344";"Algoneurodystrophie, niveau 4";0;0;7471,58;0;0;0;"01/03/2018"
3152;"08";"M";"08M35Z";"Explorations et surveillance de l'appareil musculosquelettique et du tissu conjonctif";0;0;636,65;0;0;0;"01/03/2018"
3153;"08";"M";"08M36T";"Symptômes et autres recours aux soins de la CMD 08, très courte durée";0;0;572,41;0;0;0;"01/03/2018"
3154;"08";"M";"08M36Z";"Symptômes et autres recours aux soins de la CMD 08";0;10;1578,18;0;0;269,26;"01/03/2018"
3155;"08";"C";"08M371";"Fractures du bras et de l'avant-bras, âge supérieur à 17 ans, niveau 1";0;7;1388,42;0;0;130,07;"01/03/2018"
3156;"08";"C";"08M372";"Fractures du bras et de l'avant-bras, âge supérieur à 17 ans, niveau 2";0;15;2428,98;0;0;141,2;"01/03/2018"
3157;"08";"C";"08M373";"Fractures du bras et de l'avant-bras, âge supérieur à 17 ans, niveau 3";0;22;3766,82;0;0;124,57;"01/03/2018"
3158;"08";"C";"08M374";"Fractures du bras et de l'avant-bras, âge supérieur à 17 ans, niveau 4";0;43;6382,7;0;0;282,41;"01/03/2018"
3159;"08";"M";"08M381";"Entorses et luxations du rachis, niveau 1";0;6;1274,5;0;0;154,75;"01/03/2018"
3160;"08";"M";"08M382";"Entorses et luxations du rachis, niveau 2";0;12;2778,82;0;0;106,76;"01/03/2018"
3161;"08";"M";"08M383";"Entorses et luxations du rachis, niveau 3";0;24;4059,91;0;0;260,15;"01/03/2018"
3162;"08";"M";"08M384";"Entorses et luxations du rachis, niveau 4";0;0;6562,34;0;0;0;"01/03/2018"
3163;"08";"C";"08M05T";"Transferts et autres séjours pour fractures de la diaphyse, de l'épiphyse ou d'une partie non précisée du fémur";0;0;854,35;0;0;0;"01/03/2018"
3164;"08";"C";"08M06T";"Transferts et autres séjours courts pour fractures, entorses, luxations et dislocations de la jambe, âge inférieur à 18 ans";0;0;743,69;0;0;0;"01/03/2018"
3165;"08";"C";"08M07T";"Transferts et autres séjours courts pour fractures, entorses, luxations et dislocations de la jambe, âge supérieur à 17 ans";0;0;584,95;0;0;0;"01/03/2018"
3166;"08";"C";"08M08T";"Transferts et autres séjours courts pour entorses et luxations de la hanche et du bassin";0;0;874,82;0;0;0;"01/03/2018"
3167;"08";"M";"08M15T";"Tendinites, myosites et bursites, très courte durée";0;0;492,03;0;0;0;"01/03/2018"
3168;"08";"M";"08M18T";"Suites de traitement après une affection de l'appareil musculosquelettique ou du tissu conjonctif, très courte durée";0;0;805,77;0;0;0;"01/03/2018"
3169;"08";"M";"08M19T";"Autres pathologies de l'appareil musculosquelettique et du tissu conjonctif, très courte durée";0;0;588,45;0;0;0;"01/03/2018"
3170;"08";"M";"08M29T";"Autres pathologies rachidiennes relevant d'un traitement médical, très courte durée";0;0;616,06;0;0;0;"01/03/2018"
3171;"08";"C";"08M33T";"Ablation de matériel sans acte classant, très courte durée";0;0;637,21;0;0;0;"01/03/2018"
3172;"08";"M";"08M34T";"Algoneurodystrophie, très courte durée";0;0;421,73;0;0;0;"01/03/2018"
3173;"08";"C";"08M37T";"Fractures du bras et de l'avant-bras, âge supérieur à 17 ans, très courte durée";0;0;625,81;0;0;0;"01/03/2018"
3174;"08";"M";"08M38T";"Entorses et luxations du rachis, très courte durée";0;0;675,22;0;0;0;"01/03/2018"
3314;"09";"C";"09C021";"Greffes de peau et/ou parages de plaie pour ulcère cutané ou cellulite, niveau 1";0;10;2180,49;0;0;156,42;"01/03/2018"
3315;"09";"C";"09C022";"Greffes de peau et/ou parages de plaie pour ulcère cutané ou cellulite, niveau 2";6;35;6091,09;0;869,02;193,9;"01/03/2018"
3316;"09";"C";"09C023";"Greffes de peau et/ou parages de plaie pour ulcère cutané ou cellulite, niveau 3";9;51;9193,43;0;413,65;467,28;"01/03/2018"
3317;"09";"C";"09C024";"Greffes de peau et/ou parages de plaie pour ulcère cutané ou cellulite, niveau 4";0;62;15712,44;0;0;480,73;"01/03/2018"
3318;"09";"C";"09C02J";"Greffes de peau et/ou parages de plaie pour ulcère cutané ou cellulite, en ambulatoire";0;0;2180,49;0;0;0;"01/03/2018"
3319;"09";"C";"09C031";"Greffes de peau et/ou parages de plaie à l'exception des ulcères cutanés et cellulites, niveau 1";0;5;1505,43;0;0;161,11;"01/03/2018"
3320;"09";"C";"09C032";"Greffes de peau et/ou parages de plaie à l'exception des ulcères cutanés et cellulites, niveau 2";0;17;5245,48;0;0;134,15;"01/03/2018"
3321;"09";"C";"09C033";"Greffes de peau et/ou parages de plaie à l'exception des ulcères cutanés et cellulites, niveau 3";6;47;10311,86;0;1688,79;105,99;"01/03/2018"
3322;"09";"C";"09C034";"Greffes de peau et/ou parages de plaie à l'exception des ulcères cutanés et cellulites, niveau 4";14;84;14233,33;0;290,48;412,2;"01/03/2018"
3323;"09";"C";"09C03J";"Greffes de peau et/ou parages de plaie à l'exception des ulcères cutanés et cellulites, en ambulatoire";0;0;1505,43;0;0;0;"01/03/2018"
3324;"09";"C";"09C041";"Mastectomies totales pour tumeur maligne, niveau 1";0;7;3793,78;0;0;239,62;"01/03/2018"
3325;"09";"C";"09C042";"Mastectomies totales pour tumeur maligne, niveau 2";0;10;4512,63;0;0;294,05;"01/03/2018"
3326;"09";"C";"09C043";"Mastectomies totales pour tumeur maligne, niveau 3";0;20;7453,11;0;0;587,31;"01/03/2018"
3327;"09";"C";"09C044";"Mastectomies totales pour tumeur maligne, niveau 4";0;0;10506,36;0;0;0;"01/03/2018"
3328;"09";"C";"09C051";"Mastectomies subtotales pour tumeur maligne, niveau 1";0;4;2047,34;0;0;320,29;"01/03/2018"
3329;"09";"C";"09C052";"Mastectomies subtotales pour tumeur maligne, niveau 2";0;8;3689,04;0;0;268,79;"01/03/2018"
3330;"09";"C";"09C053";"Mastectomies subtotales pour tumeur maligne, niveau 3";0;15;5570,54;0;0;553,92;"01/03/2018"
3331;"09";"C";"09C054";"Mastectomies subtotales pour tumeur maligne, niveau 4";0;0;8076,4;0;0;0;"01/03/2018"
3332;"09";"C";"09C05J";"Mastectomies subtotales pour tumeur maligne, en ambulatoire";0;0;2047,34;0;0;0;"01/03/2018"
3334;"09";"C";"09C062";"Interventions sur le sein pour des affections non malignes autres que les actes de biopsie et d'excision locale, niveau 2";0;7;3048,42;0;0;355,93;"01/03/2018"
3335;"09";"C";"09C063";"Interventions sur le sein pour des affections non malignes autres que les actes de biopsie et d'excision locale, niveau 3";0;14;5539,95;0;0;541,19;"01/03/2018"
3336;"09";"C";"09C064";"Interventions sur le sein pour des affections non malignes autres que les actes de biopsie et d'excision locale, niveau 4";0;0;9866,34;0;0;0;"01/03/2018"
3338;"09";"C";"09C071";"Biopsies et excisions locales pour des affections non malignes du sein, niveau 1";0;3;1208,2;0;0;534,6;"01/03/2018"
3339;"09";"C";"09C072";"Biopsies et excisions locales pour des affections non malignes du sein, niveau 2";0;0;3288,72;0;0;0;"01/03/2018"
3340;"09";"C";"09C073";"Biopsies et excisions locales pour des affections non malignes du sein, niveau 3";0;0;5218,14;0;0;0;"01/03/2018"
3341;"09";"C";"09C074";"Biopsies et excisions locales pour des affections non malignes du sein, niveau 4";0;0;7024,45;0;0;0;"01/03/2018"
3342;"09";"C";"09C07J";"Biopsies et excisions locales pour des affections non malignes du sein, en ambulatoire";0;0;1208,2;0;0;0;"01/03/2018"
3343;"09";"C";"09C081";"Interventions sur la région anale et périanale, niveau 1";0;3;1108,35;0;0;84,93;"01/03/2018"
3344;"09";"C";"09C082";"Interventions sur la région anale et périanale, niveau 2";0;16;2623,94;0;0;63,26;"01/03/2018"
3345;"09";"C";"09C083";"Interventions sur la région anale et périanale, niveau 3";0;35;3825,95;0;0;259,44;"01/03/2018"
3346;"09";"C";"09C084";"Interventions sur la région anale et périanale, niveau 4";0;0;5618,49;0;0;0;"01/03/2018"
3347;"09";"C";"09C08J";"Interventions sur la région anale et périanale, en ambulatoire";0;0;1108,35;0;0;0;"01/03/2018"
3348;"09";"C";"09C091";"Interventions plastiques en dehors de la chirurgie esthétique, niveau 1";0;6;1808,03;0;0;275,28;"01/03/2018"
3349;"09";"C";"09C092";"Interventions plastiques en dehors de la chirurgie esthétique, niveau 2";0;11;4039,06;0;0;209,54;"01/03/2018"
3350;"09";"C";"09C093";"Interventions plastiques en dehors de la chirurgie esthétique, niveau 3";0;24;6763,07;0;0;454,04;"01/03/2018"
3351;"09";"C";"09C094";"Interventions plastiques en dehors de la chirurgie esthétique, niveau 4";0;0;13523,4;0;0;0;"01/03/2018"
3352;"09";"C";"09C09J";"Interventions plastiques en dehors de la chirurgie esthétique, en ambulatoire";0;0;1808,03;0;0;0;"01/03/2018"
3353;"09";"C";"09C101";"Autres interventions sur la peau, les tissus sous-cutanés ou les seins, niveau 1";0;4;1012,6;0;0;151,19;"01/03/2018"
3354;"09";"C";"09C102";"Autres interventions sur la peau, les tissus sous-cutanés ou les seins, niveau 2";0;17;4134,23;0;0;126,59;"01/03/2018"
3355;"09";"C";"09C103";"Autres interventions sur la peau, les tissus sous-cutanés ou les seins, niveau 3";0;34;6864,24;0;0;107,32;"01/03/2018"
3356;"09";"C";"09C104";"Autres interventions sur la peau, les tissus sous-cutanés ou les seins, niveau 4";7;64;10083,73;0;1073,16;324,28;"01/03/2018"
3357;"09";"C";"09C10J";"Autres interventions sur la peau, les tissus sous-cutanés ou les seins, en ambulatoire";0;0;1012,6;0;0;0;"01/03/2018"
3358;"09";"C";"09C111";"Reconstructions des seins, niveau 1";0;9;5364,62;0;0;677,18;"01/03/2018"
3359;"09";"C";"09C112";"Reconstructions des seins, niveau 2";4;12;8388,14;0;2015,68;621,99;"01/03/2018"
3360;"09";"C";"09C113";"Reconstructions des seins, niveau 3";5;29;18962,03;0;7049,26;1331,29;"01/03/2018"
3361;"09";"C";"09C114";"Reconstructions des seins, niveau 4";0;0;25715,74;0;0;0;"01/03/2018"
3362;"09";"C";"09C111";"Reconstructions des seins, niveau 1";0;9;7857,55;0;0;679,87;"01/03/2018"
3363;"09";"C";"09C112";"Reconstructions des seins, niveau 2";4;12;10881,07;0;2015,68;621,99;"01/03/2018"
3364;"09";"C";"09C113";"Reconstructions des seins, niveau 3";5;29;21454,94;0;7049,25;1506,32;"01/03/2018"
3365;"09";"C";"09C114";"Reconstructions des seins, niveau 4";0;0;28208,67;0;0;0;"01/03/2018"
3366;"09";"C";"09C121";"Interventions pour kystes, granulomes et interventions sur les ongles, niveau 1";0;3;751,27;0;0;371,47;"01/03/2018"
3367;"09";"C";"09C122";"Interventions pour kystes, granulomes et interventions sur les ongles, niveau 2";0;9;4740,87;0;0;725;"01/03/2018"
3368;"09";"C";"09C123";"Interventions pour kystes, granulomes et interventions sur les ongles, niveau 3";0;0;7411,87;0;0;0;"01/03/2018"
3369;"09";"C";"09C124";"Interventions pour kystes, granulomes et interventions sur les ongles, niveau 4";0;0;10772,29;0;0;0;"01/03/2018"
3370;"09";"C";"09C12J";"Interventions pour kystes, granulomes et interventions sur les ongles, en ambulatoire";0;0;751,27;0;0;0;"01/03/2018"
3371;"09";"C";"09C131";"Interventions pour condylomes anogénitaux, niveau 1";0;3;816,95;0;0;402,88;"01/03/2018"
3372;"09";"C";"09C132";"Interventions pour condylomes anogénitaux, niveau 2";0;0;2293;0;0;0;"01/03/2018"
3373;"09";"C";"09C133";"Interventions pour condylomes anogénitaux, niveau 3";0;0;4089,35;0;0;0;"01/03/2018"
3374;"09";"C";"09C134";"Interventions pour condylomes anogénitaux, niveau 4";0;0;6143,38;0;0;0;"01/03/2018"
3375;"09";"C";"09C13J";"Interventions pour condylomes anogénitaux, en ambulatoire";0;0;816,95;0;0;0;"01/03/2018"
3376;"09";"C";"09C141";"Certains curages lymphonodaux pour des affections de la peau, des tissus sous-cutanés ou des seins, niveau 1";0;6;1579,58;0;0;185,71;"01/03/2018"
3377;"09";"C";"09C142";"Certains curages lymphonodaux pour des affections de la peau, des tissus sous-cutanés ou des seins, niveau 2";0;12;3947,64;0;0;123,02;"01/03/2018"
3378;"09";"C";"09C143";"Certains curages lymphonodaux pour des affections de la peau, des tissus sous-cutanés ou des seins, niveau 3";6;32;6408,1;0;820,15;329,43;"01/03/2018"
3379;"09";"C";"09C144";"Certains curages lymphonodaux pour des affections de la peau, des tissus sous-cutanés ou des seins, niveau 4";0;0;8934,05;0;0;0;"01/03/2018"
3380;"09";"C";"09C14J";"Certains curages lymphonodaux pour des affections de la peau, des tissus sous-cutanés ou des seins, en ambulatoire";0;0;1579,58;0;0;0;"01/03/2018"
3381;"09";"C";"09C151";"Interventions sur la peau, les tissus sous-cutanés ou les seins pour lésions traumatiques, niveau 1";0;5;1441,4;0;0;131,95;"01/03/2018"
3382;"09";"C";"09C152";"Interventions sur la peau, les tissus sous-cutanés ou les seins pour lésions traumatiques, niveau 2";0;15;3911,99;0;0;110,24;"01/03/2018"
3383;"09";"C";"09C153";"Interventions sur la peau, les tissus sous-cutanés ou les seins pour lésions traumatiques, niveau 3";0;29;6783,28;0;0;76,19;"01/03/2018"
3384;"09";"C";"09C154";"Interventions sur la peau, les tissus sous-cutanés ou les seins pour lésions traumatiques, niveau 4";9;68;9754,51;0;495,21;316,2;"01/03/2018"
3385;"09";"C";"09C15J";"Interventions sur la peau, les tissus sous-cutanés ou les seins pour lésions traumatiques, en ambulatoire";0;0;1441,4;0;0;0;"01/03/2018"
3386;"09";"C";"09C041";"Mastectomies totales pour tumeur maligne, niveau 1";0;7;4668,75;0;0;239,62;"01/03/2018"
3387;"09";"C";"09C042";"Mastectomies totales pour tumeur maligne, niveau 2";0;10;5387,61;0;0;294,05;"01/03/2018"
3388;"09";"C";"09C043";"Mastectomies totales pour tumeur maligne, niveau 3";0;20;8328,08;0;0;656,25;"01/03/2018"
3389;"09";"C";"09C044";"Mastectomies totales pour tumeur maligne, niveau 4";0;0;11381,33;0;0;0;"01/03/2018"
3390;"09";"C";"09C051";"Mastectomies subtotales pour tumeur maligne, niveau 1";0;4;2922,32;0;0;320,29;"01/03/2018"
3391;"09";"C";"09C052";"Mastectomies subtotales pour tumeur maligne, niveau 2";0;8;4564,03;0;0;268,79;"01/03/2018"
3392;"09";"C";"09C053";"Mastectomies subtotales pour tumeur maligne, niveau 3";0;15;6445,52;0;0;640,92;"01/03/2018"
3393;"09";"C";"09C054";"Mastectomies subtotales pour tumeur maligne, niveau 4";0;0;8951,38;0;0;0;"01/03/2018"
3394;"09";"C";"09C05J";"Mastectomies subtotales pour tumeur maligne, en ambulatoire";0;0;2922,32;0;0;0;"01/03/2018"
3395;"09";"C";"09C111";"Reconstructions des seins, niveau 1";0;9;8732,5;0;0;679,87;"01/03/2018"
3396;"09";"C";"09C112";"Reconstructions des seins, niveau 2";4;12;11754,03;0;2014,35;622,11;"01/03/2018"
3397;"09";"C";"09C113";"Reconstructions des seins, niveau 3";5;29;22329,89;0;7050,57;1567,74;"01/03/2018"
3398;"09";"C";"09C114";"Reconstructions des seins, niveau 4";0;0;29083,62;0;0;0;"01/03/2018"
3514;"09";"M";"09K02J";"Affections de la peau, des tissus sous-cutanés et des seins sans acte opératoire de la CMD 09, avec anesthésie, en ambulatoire";0;0;735,82;0;0;0;"01/03/2018"
3515;"09";"C";"09M021";"Traumatismes de la peau et des tissus sous-cutanés, âge inférieur à 18 ans, niveau 1";0;3;927,06;0;0;200,34;"01/03/2018"
3516;"09";"C";"09M022";"Traumatismes de la peau et des tissus sous-cutanés, âge inférieur à 18 ans, niveau 2";0;13;2930,47;0;0;354,42;"01/03/2018"
3517;"09";"C";"09M023";"Traumatismes de la peau et des tissus sous-cutanés, âge inférieur à 18 ans, niveau 3";0;0;3796,4;0;0;0;"01/03/2018"
3518;"09";"C";"09M024";"Traumatismes de la peau et des tissus sous-cutanés, âge inférieur à 18 ans, niveau 4";0;0;4633,35;0;0;0;"01/03/2018"
3519;"09";"C";"09M02T";"Traumatismes de la peau et des tissus sous-cutanés, âge inférieur à 18 ans, très courte durée";0;0;651,01;0;0;0;"01/03/2018"
3520;"09";"C";"09M031";"Traumatismes de la peau et des tissus sous-cutanés, âge supérieur à 17 ans, niveau 1";0;3;829,45;0;0;123,64;"01/03/2018"
3521;"09";"C";"09M032";"Traumatismes de la peau et des tissus sous-cutanés, âge supérieur à 17 ans, niveau 2";0;14;2549,89;0;0;109,78;"01/03/2018"
3522;"09";"C";"09M033";"Traumatismes de la peau et des tissus sous-cutanés, âge supérieur à 17 ans, niveau 3";0;22;3760,66;0;0;91,31;"01/03/2018"
3523;"09";"C";"09M034";"Traumatismes de la peau et des tissus sous-cutanés, âge supérieur à 17 ans, niveau 4";0;40;5404,27;0;0;239,47;"01/03/2018"
3524;"09";"C";"09M03T";"Traumatismes de la peau et des tissus sous-cutanés, âge supérieur à 17 ans, très courte durée";0;0;546,03;0;0;0;"01/03/2018"
3525;"09";"M";"09M041";"Lésions, infections et inflammations de la peau et des tissus sous-cutanés, âge inférieur à 18 ans, niveau 1";0;5;1758,8;0;0;211,35;"01/03/2018"
3526;"09";"M";"09M042";"Lésions, infections et inflammations de la peau et des tissus sous-cutanés, âge inférieur à 18 ans, niveau 2";0;9;2768,31;0;0;178,52;"01/03/2018"
3527;"09";"M";"09M043";"Lésions, infections et inflammations de la peau et des tissus sous-cutanés, âge inférieur à 18 ans, niveau 3";0;14;3660,93;0;0;387,24;"01/03/2018"
3528;"09";"M";"09M044";"Lésions, infections et inflammations de la peau et des tissus sous-cutanés, âge inférieur à 18 ans, niveau 4";0;17;5108,86;0;0;429,58;"01/03/2018"
3529;"09";"M";"09M04T";"Lésions, infections et inflammations de la peau et des tissus sous-cutanés, âge inférieur à 18 ans, très courte durée";0;0;704,03;0;0;0;"01/03/2018"
3530;"09";"M";"09M051";"Lésions, infections et inflammations de la peau et des tissus sous-cutanés, âge supérieur à 17 ans, niveau 1";0;7;1599,42;0;0;161,19;"01/03/2018"
3531;"09";"M";"09M052";"Lésions, infections et inflammations de la peau et des tissus sous-cutanés, âge supérieur à 17 ans, niveau 2";0;13;2954,78;0;0;125,15;"01/03/2018"
3532;"09";"M";"09M053";"Lésions, infections et inflammations de la peau et des tissus sous-cutanés, âge supérieur à 17 ans, niveau 3";0;22;4081,16;0;0;155,87;"01/03/2018"
3533;"09";"M";"09M054";"Lésions, infections et inflammations de la peau et des tissus sous-cutanés, âge supérieur à 17 ans, niveau 4";0;34;5951,65;0;0;281,85;"01/03/2018"
3534;"09";"M";"09M05T";"Lésions, infections et inflammations de la peau et des tissus sous-cutanés, âge supérieur à 17 ans, très courte durée";0;0;559,33;0;0;0;"01/03/2018"
