GHS-NRO;CMD-COD;DCS-MCO;GHM-NRO;GHS-LIB;SEU-BAS;SEU-HAU;GHS-PRI;EXB-FORFAIT;EXB-JOURNALIER;EXH-PRI;DATE-EFFET
3119;"08";"M";"08M27T";"Sciatiques et autres radiculopathies, très courte durée";0;0;389,96;0;0;0;"01/03/2018"
3120;"08";"M";"08M281";"Autres rachialgies, niveau 1";0;13;982,59;0;0;68,99;"01/03/2018"
3121;"08";"M";"08M282";"Autres rachialgies, niveau 2";0;17;1311,11;0;0;64,08;"01/03/2018"
3122;"08";"M";"08M283";"Autres rachialgies, niveau 3";0;18;1327,53;0;0;104,98;"01/03/2018"
3123;"08";"M";"08M284";"Autres rachialgies, niveau 4";0;0;2009,02;0;0;0;"01/03/2018"
3124;"08";"M";"08M28T";"Autres rachialgies, très courte durée";0;0;468,63;0;0;0;"01/03/2018"
3125;"08";"M";"08M291";"Autres pathologies rachidiennes relevant d'un traitement médical, niveau 1";0;7;983,75;0;0;89,89;"01/03/2018"
3126;"08";"M";"08M292";"Autres pathologies rachidiennes relevant d'un traitement médical, niveau 2";0;12;1575,91;0;0;72,05;"01/03/2018"
3127;"08";"M";"08M293";"Autres pathologies rachidiennes relevant d'un traitement médical, niveau 3";0;20;2152,31;0;0;157,57;"01/03/2018"
3128;"08";"M";"08M294";"Autres pathologies rachidiennes relevant d'un traitement médical, niveau 4";0;0;2732,39;0;0;0;"01/03/2018"
3129;"08";"M";"08M301";"Rhumatismes et raideurs articulaires, niveau 1";0;6;849,51;0;0;64,86;"01/03/2018"
3130;"08";"M";"08M302";"Rhumatismes et raideurs articulaires, niveau 2";0;19;1692,64;0;0;220,42;"01/03/2018"
3131;"08";"M";"08M303";"Rhumatismes et raideurs articulaires, niveau 3";0;0;2183,05;0;0;0;"01/03/2018"
3132;"08";"M";"08M304";"Rhumatismes et raideurs articulaires, niveau 4";0;0;3214;0;0;0;"01/03/2018"
3133;"08";"M";"08M30T";"Rhumatismes et raideurs articulaires, très courte durée";0;0;235,92;0;0;0;"01/03/2018"
3134;"08";"C";"08M311";"Ostéomyélites aigües (y compris vertébrales) et arthrites septiques, niveau 1";0;34;739,89;0;0;66,67;"01/03/2018"
3135;"08";"C";"08M312";"Ostéomyélites aigües (y compris vertébrales) et arthrites septiques, niveau 2";0;45;1473,33;0;0;72,04;"01/03/2018"
3136;"08";"C";"08M313";"Ostéomyélites aigües (y compris vertébrales) et arthrites septiques, niveau 3";0;51;1905,59;0;0;72,67;"01/03/2018"
3137;"08";"C";"08M314";"Ostéomyélites aigües (y compris vertébrales) et arthrites septiques, niveau 4";10;58;2414,24;0;67,82;78,73;"01/03/2018"
3138;"08";"C";"08M31T";"Ostéomyélites aigües (y compris vertébrales) et arthrites septiques, très courte durée";0;0;128,82;0;0;0;"01/03/2018"
3139;"08";"M";"08M321";"Ostéomyélites chroniques, niveau 1";0;0;650,08;0;0;0;"01/03/2018"
3140;"08";"M";"08M322";"Ostéomyélites chroniques, niveau 2";0;0;1444,12;0;0;0;"01/03/2018"
3141;"08";"M";"08M323";"Ostéomyélites chroniques, niveau 3";0;0;1709,05;0;0;0;"01/03/2018"
3142;"08";"M";"08M324";"Ostéomyélites chroniques, niveau 4";0;0;2300,31;0;0;0;"01/03/2018"
3143;"08";"M";"08M32T";"Ostéomyélites chroniques, très courte durée";0;0;239,94;0;0;0;"01/03/2018"
3144;"08";"C";"08M331";"Ablation de matériel sans acte classant, niveau 1";0;3;469;0;0;250,03;"01/03/2018"
3145;"08";"C";"08M332";"Ablation de matériel sans acte classant, niveau 2";0;0;1108,08;0;0;0;"01/03/2018"
3146;"08";"C";"08M333";"Ablation de matériel sans acte classant, niveau 3";0;0;1345,69;0;0;0;"01/03/2018"
3147;"08";"C";"08M334";"Ablation de matériel sans acte classant, niveau 4";0;0;1981,19;0;0;0;"01/03/2018"
3148;"08";"M";"08M341";"Algoneurodystrophie, niveau 1";0;5;834,1;0;0;239,82;"01/03/2018"
3149;"08";"M";"08M342";"Algoneurodystrophie, niveau 2";0;0;2117,56;0;0;0;"01/03/2018"
3150;"08";"M";"08M343";"Algoneurodystrophie, niveau 3";0;0;2553,34;0;0;0;"01/03/2018"
3151;"08";"M";"08M344";"Algoneurodystrophie, niveau 4";0;0;3759,17;0;0;0;"01/03/2018"
3152;"08";"M";"08M35Z";"Explorations et surveillance de l'appareil musculosquelettique et du tissu conjonctif";0;13;707,9;0;0;155,85;"01/03/2018"
3153;"08";"M";"08M36T";"Symptômes et autres recours aux soins de la CMD 08, très courte durée";0;0;278,34;0;0;0;"01/03/2018"
3154;"08";"M";"08M36Z";"Symptômes et autres recours aux soins de la CMD 08";0;8;822,56;0;0;143,53;"01/03/2018"
3155;"08";"C";"08M371";"Fractures du bras et de l'avant-bras, âge supérieur à 17 ans, niveau 1";0;13;982,09;0;0;69,52;"01/03/2018"
3156;"08";"C";"08M372";"Fractures du bras et de l'avant-bras, âge supérieur à 17 ans, niveau 2";0;19;1425,11;0;0;64,34;"01/03/2018"
3157;"08";"C";"08M373";"Fractures du bras et de l'avant-bras, âge supérieur à 17 ans, niveau 3";0;24;1746,8;0;0;113,26;"01/03/2018"
3158;"08";"C";"08M374";"Fractures du bras et de l'avant-bras, âge supérieur à 17 ans, niveau 4";0;0;2552,71;0;0;0;"01/03/2018"
3159;"08";"M";"08M381";"Entorses et luxations du rachis, niveau 1";0;0;383,36;0;0;0;"01/03/2018"
3160;"08";"M";"08M382";"Entorses et luxations du rachis, niveau 2";0;0;1899,7;0;0;0;"01/03/2018"
3161;"08";"M";"08M383";"Entorses et luxations du rachis, niveau 3";0;0;2690,45;0;0;0;"01/03/2018"
3162;"08";"M";"08M384";"Entorses et luxations du rachis, niveau 4";0;0;3776,05;0;0;0;"01/03/2018"
3163;"08";"C";"08M05T";"Transferts et autres séjours pour fractures de la diaphyse, de l'épiphyse ou d'une partie non précisée du fémur";0;0;205,78;0;0;0;"01/03/2018"
3164;"08";"C";"08M06T";"Transferts et autres séjours courts pour fractures, entorses, luxations et dislocations de la jambe, âge inférieur à 18 ans";0;0;275,09;0;0;0;"01/03/2018"
3165;"08";"C";"08M07T";"Transferts et autres séjours courts pour fractures, entorses, luxations et dislocations de la jambe, âge supérieur à 17 ans";0;0;319,89;0;0;0;"01/03/2018"
3166;"08";"C";"08M08T";"Transferts et autres séjours courts pour entorses et luxations de la hanche et du bassin";0;0;248,9;0;0;0;"01/03/2018"
3167;"08";"M";"08M15T";"Tendinites, myosites et bursites, très courte durée";0;0;224,29;0;0;0;"01/03/2018"
3168;"08";"M";"08M18T";"Suites de traitement après une affection de l'appareil musculosquelettique ou du tissu conjonctif, très courte durée";0;0;444,08;0;0;0;"01/03/2018"
3169;"08";"M";"08M19T";"Autres pathologies de l'appareil musculosquelettique et du tissu conjonctif, très courte durée";0;0;367,5;0;0;0;"01/03/2018"
3170;"08";"M";"08M29T";"Autres pathologies rachidiennes relevant d'un traitement médical, très courte durée";0;0;441,11;0;0;0;"01/03/2018"
3171;"08";"C";"08M33T";"Ablation de matériel sans acte classant, très courte durée";0;0;226,68;0;0;0;"01/03/2018"
3172;"08";"M";"08M34T";"Algoneurodystrophie, très courte durée";0;0;290,65;0;0;0;"01/03/2018"
3173;"08";"C";"08M37T";"Fractures du bras et de l'avant-bras, âge supérieur à 17 ans, très courte durée";0;0;373,05;0;0;0;"01/03/2018"
3174;"08";"M";"08M38T";"Entorses et luxations du rachis, très courte durée";0;0;201,94;0;0;0;"01/03/2018"
3314;"09";"C";"09C021";"Greffes de peau et/ou parages de plaie pour ulcère cutané ou cellulite, niveau 1";0;4;640,77;0;0;76,64;"01/03/2018"
3315;"09";"C";"09C022";"Greffes de peau et/ou parages de plaie pour ulcère cutané ou cellulite, niveau 2";0;24;2231,02;0;0;67,07;"01/03/2018"
3316;"09";"C";"09C023";"Greffes de peau et/ou parages de plaie pour ulcère cutané ou cellulite, niveau 3";0;30;2633,44;0;0;155,38;"01/03/2018"
3317;"09";"C";"09C024";"Greffes de peau et/ou parages de plaie pour ulcère cutané ou cellulite, niveau 4";0;0;3775,56;0;0;0;"01/03/2018"
3318;"09";"C";"09C02J";"Greffes de peau et/ou parages de plaie pour ulcère cutané ou cellulite, en ambulatoire";0;0;640,77;0;0;0;"01/03/2018"
3319;"09";"C";"09C031";"Greffes de peau et/ou parages de plaie à l'exception des ulcères cutanés et cellulites, niveau 1";0;3;503,83;0;0;68,05;"01/03/2018"
3320;"09";"C";"09C032";"Greffes de peau et/ou parages de plaie à l'exception des ulcères cutanés et cellulites, niveau 2";0;25;2001,01;0;0;74,67;"01/03/2018"
3321;"09";"C";"09C033";"Greffes de peau et/ou parages de plaie à l'exception des ulcères cutanés et cellulites, niveau 3";0;34;2673,07;0;0;169,23;"01/03/2018"
3322;"09";"C";"09C034";"Greffes de peau et/ou parages de plaie à l'exception des ulcères cutanés et cellulites, niveau 4";0;0;3507,65;0;0;0;"01/03/2018"
3323;"09";"C";"09C03J";"Greffes de peau et/ou parages de plaie à l'exception des ulcères cutanés et cellulites, en ambulatoire";0;0;503,83;0;0;0;"01/03/2018"
3324;"09";"C";"09C041";"Mastectomies totales pour tumeur maligne, niveau 1";0;8;1844,55;0;0;103,32;"01/03/2018"
3325;"09";"C";"09C042";"Mastectomies totales pour tumeur maligne, niveau 2";0;11;2290,24;0;0;83,93;"01/03/2018"
3326;"09";"C";"09C043";"Mastectomies totales pour tumeur maligne, niveau 3";0;18;2877,79;0;0;237,56;"01/03/2018"
3327;"09";"C";"09C044";"Mastectomies totales pour tumeur maligne, niveau 4";0;0;4076,48;0;0;0;"01/03/2018"
3328;"09";"C";"09C051";"Mastectomies subtotales pour tumeur maligne, niveau 1";0;4;1084,84;0;0;120,57;"01/03/2018"
3329;"09";"C";"09C052";"Mastectomies subtotales pour tumeur maligne, niveau 2";0;7;1737,62;0;0;72,06;"01/03/2018"
3330;"09";"C";"09C053";"Mastectomies subtotales pour tumeur maligne, niveau 3";0;13;2169,98;0;0;241,59;"01/03/2018"
3331;"09";"C";"09C054";"Mastectomies subtotales pour tumeur maligne, niveau 4";0;0;3231,54;0;0;0;"01/03/2018"
3332;"09";"C";"09C05J";"Mastectomies subtotales pour tumeur maligne, en ambulatoire";0;0;1084,84;0;0;0;"01/03/2018"
3334;"09";"C";"09C062";"Interventions sur le sein pour des affections non malignes autres que les actes de biopsie et d'excision locale, niveau 2";0;8;1611,99;0;0;74;"01/03/2018"
3335;"09";"C";"09C063";"Interventions sur le sein pour des affections non malignes autres que les actes de biopsie et d'excision locale, niveau 3";0;13;1981,99;0;0;216,99;"01/03/2018"
3336;"09";"C";"09C064";"Interventions sur le sein pour des affections non malignes autres que les actes de biopsie et d'excision locale, niveau 4";0;0;2801,42;0;0;0;"01/03/2018"
3338;"09";"C";"09C071";"Biopsies et excisions locales pour des affections non malignes du sein, niveau 1";0;3;460,11;0;0;223,33;"01/03/2018"
3339;"09";"C";"09C072";"Biopsies et excisions locales pour des affections non malignes du sein, niveau 2";0;0;1623,11;0;0;0;"01/03/2018"
3340;"09";"C";"09C073";"Biopsies et excisions locales pour des affections non malignes du sein, niveau 3";0;0;1673,82;0;0;0;"01/03/2018"
3341;"09";"C";"09C074";"Biopsies et excisions locales pour des affections non malignes du sein, niveau 4";0;0;2253,25;0;0;0;"01/03/2018"
3342;"09";"C";"09C07J";"Biopsies et excisions locales pour des affections non malignes du sein, en ambulatoire";0;0;460,11;0;0;0;"01/03/2018"
3343;"09";"C";"09C081";"Interventions sur la région anale et périanale, niveau 1";0;37;507,85;0;0;67,1;"01/03/2018"
3344;"09";"C";"09C082";"Interventions sur la région anale et périanale, niveau 2";0;51;1447,22;0;0;70,54;"01/03/2018"
3345;"09";"C";"09C083";"Interventions sur la région anale et périanale, niveau 3";0;54;1698,42;0;0;66,14;"01/03/2018"
3346;"09";"C";"09C084";"Interventions sur la région anale et périanale, niveau 4";0;63;2293,67;0;0;125,11;"01/03/2018"
3347;"09";"C";"09C08J";"Interventions sur la région anale et périanale, en ambulatoire";0;0;507,85;0;0;0;"01/03/2018"
3348;"09";"C";"09C091";"Interventions plastiques en dehors de la chirurgie esthétique, niveau 1";0;4;521,99;0;0;189,85;"01/03/2018"
3349;"09";"C";"09C092";"Interventions plastiques en dehors de la chirurgie esthétique, niveau 2";0;10;1851,38;0;0;247,9;"01/03/2018"
3350;"09";"C";"09C093";"Interventions plastiques en dehors de la chirurgie esthétique, niveau 3";0;0;2461,22;0;0;0;"01/03/2018"
3351;"09";"C";"09C094";"Interventions plastiques en dehors de la chirurgie esthétique, niveau 4";0;0;3336,55;0;0;0;"01/03/2018"
3352;"09";"C";"09C09J";"Interventions plastiques en dehors de la chirurgie esthétique, en ambulatoire";0;0;521,99;0;0;0;"01/03/2018"
3353;"09";"C";"09C101";"Autres interventions sur la peau, les tissus sous-cutanés ou les seins, niveau 1";0;3;409,37;0;0;90,9;"01/03/2018"
3354;"09";"C";"09C102";"Autres interventions sur la peau, les tissus sous-cutanés ou les seins, niveau 2";0;14;2017,56;0;0;68,37;"01/03/2018"
3355;"09";"C";"09C103";"Autres interventions sur la peau, les tissus sous-cutanés ou les seins, niveau 3";0;26;2846,52;0;0;67,81;"01/03/2018"
3356;"09";"C";"09C104";"Autres interventions sur la peau, les tissus sous-cutanés ou les seins, niveau 4";0;41;3863,6;0;0;154,97;"01/03/2018"
3357;"09";"C";"09C10J";"Autres interventions sur la peau, les tissus sous-cutanés ou les seins, en ambulatoire";0;0;409,37;0;0;0;"01/03/2018"
3358;"09";"C";"09C111";"Reconstructions des seins, niveau 1";0;9;2247,18;0;0;297,68;"01/03/2018"
3359;"09";"C";"09C112";"Reconstructions des seins, niveau 2";4;12;3728,14;0;987,31;382,67;"01/03/2018"
3360;"09";"C";"09C113";"Reconstructions des seins, niveau 3";0;0;4967,02;0;0;0;"01/03/2018"
3361;"09";"C";"09C114";"Reconstructions des seins, niveau 4";0;0;6565,16;0;0;0;"01/03/2018"
3362;"09";"C";"09C111";"Reconstructions des seins, niveau 1";0;9;3143,79;0;0;416,45;"01/03/2018"
3363;"09";"C";"09C112";"Reconstructions des seins, niveau 2";4;12;4624,75;0;987,31;474,7;"01/03/2018"
3364;"09";"C";"09C113";"Reconstructions des seins, niveau 3";0;0;5863,63;0;0;0;"01/03/2018"
3365;"09";"C";"09C114";"Reconstructions des seins, niveau 4";0;0;7461,78;0;0;0;"01/03/2018"
3366;"09";"C";"09C121";"Interventions pour kystes, granulomes et interventions sur les ongles, niveau 1";0;3;437,04;0;0;251,56;"01/03/2018"
3367;"09";"C";"09C122";"Interventions pour kystes, granulomes et interventions sur les ongles, niveau 2";0;0;2229,12;0;0;0;"01/03/2018"
3368;"09";"C";"09C123";"Interventions pour kystes, granulomes et interventions sur les ongles, niveau 3";0;0;3012,27;0;0;0;"01/03/2018"
3369;"09";"C";"09C124";"Interventions pour kystes, granulomes et interventions sur les ongles, niveau 4";0;0;3830,73;0;0;0;"01/03/2018"
3370;"09";"C";"09C12J";"Interventions pour kystes, granulomes et interventions sur les ongles, en ambulatoire";0;0;437,04;0;0;0;"01/03/2018"
3371;"09";"C";"09C131";"Interventions pour condylomes anogénitaux, niveau 1";0;3;316,09;0;0;200,04;"01/03/2018"
3372;"09";"C";"09C132";"Interventions pour condylomes anogénitaux, niveau 2";0;0;1375,82;0;0;0;"01/03/2018"
3373;"09";"C";"09C133";"Interventions pour condylomes anogénitaux, niveau 3";0;0;1903,71;0;0;0;"01/03/2018"
3374;"09";"C";"09C134";"Interventions pour condylomes anogénitaux, niveau 4";0;0;2793,07;0;0;0;"01/03/2018"
3375;"09";"C";"09C13J";"Interventions pour condylomes anogénitaux, en ambulatoire";0;0;316,09;0;0;0;"01/03/2018"
3376;"09";"C";"09C141";"Certains curages lymphonodaux pour des affections de la peau, des tissus sous-cutanés ou des seins, niveau 1";0;5;754,09;0;0;119,81;"01/03/2018"
3377;"09";"C";"09C142";"Certains curages lymphonodaux pour des affections de la peau, des tissus sous-cutanés ou des seins, niveau 2";0;17;2191,76;0;0;289,75;"01/03/2018"
3378;"09";"C";"09C143";"Certains curages lymphonodaux pour des affections de la peau, des tissus sous-cutanés ou des seins, niveau 3";0;0;2843,83;0;0;0;"01/03/2018"
3379;"09";"C";"09C144";"Certains curages lymphonodaux pour des affections de la peau, des tissus sous-cutanés ou des seins, niveau 4";0;0;4200;0;0;0;"01/03/2018"
3380;"09";"C";"09C14J";"Certains curages lymphonodaux pour des affections de la peau, des tissus sous-cutanés ou des seins, en ambulatoire";0;0;754,09;0;0;0;"01/03/2018"
3381;"09";"C";"09C151";"Interventions sur la peau, les tissus sous-cutanés ou les seins pour lésions traumatiques, niveau 1";0;4;489,12;0;0;143,29;"01/03/2018"
3382;"09";"C";"09C152";"Interventions sur la peau, les tissus sous-cutanés ou les seins pour lésions traumatiques, niveau 2";0;13;1952,79;0;0;123,96;"01/03/2018"
3383;"09";"C";"09C153";"Interventions sur la peau, les tissus sous-cutanés ou les seins pour lésions traumatiques, niveau 3";0;22;3068,43;0;0;214,98;"01/03/2018"
3384;"09";"C";"09C154";"Interventions sur la peau, les tissus sous-cutanés ou les seins pour lésions traumatiques, niveau 4";0;0;3902,72;0;0;0;"01/03/2018"
3385;"09";"C";"09C15J";"Interventions sur la peau, les tissus sous-cutanés ou les seins pour lésions traumatiques, en ambulatoire";0;0;489,12;0;0;0;"01/03/2018"
3386;"09";"C";"09C041";"Mastectomies totales pour tumeur maligne, niveau 1";0;8;2477,95;0;0;103,32;"01/03/2018"
3387;"09";"C";"09C042";"Mastectomies totales pour tumeur maligne, niveau 2";0;11;2923,65;0;0;83,93;"01/03/2018"
3388;"09";"C";"09C043";"Mastectomies totales pour tumeur maligne, niveau 3";0;18;3511,19;0;0;289,84;"01/03/2018"
3389;"09";"C";"09C044";"Mastectomies totales pour tumeur maligne, niveau 4";0;0;4709,89;0;0;0;"01/03/2018"
3390;"09";"C";"09C051";"Mastectomies subtotales pour tumeur maligne, niveau 1";0;4;1718,65;0;0;120,57;"01/03/2018"
3391;"09";"C";"09C052";"Mastectomies subtotales pour tumeur maligne, niveau 2";0;7;2371,42;0;0;72,06;"01/03/2018"
3392;"09";"C";"09C053";"Mastectomies subtotales pour tumeur maligne, niveau 3";0;13;2803,79;0;0;312,15;"01/03/2018"
3393;"09";"C";"09C054";"Mastectomies subtotales pour tumeur maligne, niveau 4";0;0;3865,34;0;0;0;"01/03/2018"
3394;"09";"C";"09C05J";"Mastectomies subtotales pour tumeur maligne, en ambulatoire";0;0;1718,65;0;0;0;"01/03/2018"
3395;"09";"C";"09C111";"Reconstructions des seins, niveau 1";0;9;3777,02;0;0;493,21;"01/03/2018"
3396;"09";"C";"09C112";"Reconstructions des seins, niveau 2";4;12;5256,64;0;986,41;539,56;"01/03/2018"
3397;"09";"C";"09C113";"Reconstructions des seins, niveau 3";0;0;6496,87;0;0;0;"01/03/2018"
3398;"09";"C";"09C114";"Reconstructions des seins, niveau 4";0;0;8095,01;0;0;0;"01/03/2018"
3514;"09";"M";"09K02J";"Affections de la peau, des tissus sous-cutanés et des seins sans acte opératoire de la CMD 09, avec anesthésie, en ambulatoire";0;0;310,41;0;0;0;"01/03/2018"
3515;"09";"C";"09M021";"Traumatismes de la peau et des tissus sous-cutanés, âge inférieur à 18 ans, niveau 1";0;3;480,44;0;0;293,67;"01/03/2018"
3516;"09";"C";"09M022";"Traumatismes de la peau et des tissus sous-cutanés, âge inférieur à 18 ans, niveau 2";0;0;1359,27;0;0;0;"01/03/2018"
3517;"09";"C";"09M023";"Traumatismes de la peau et des tissus sous-cutanés, âge inférieur à 18 ans, niveau 3";0;0;2003,99;0;0;0;"01/03/2018"
3518;"09";"C";"09M024";"Traumatismes de la peau et des tissus sous-cutanés, âge inférieur à 18 ans, niveau 4";0;0;2711,96;0;0;0;"01/03/2018"
3519;"09";"C";"09M02T";"Traumatismes de la peau et des tissus sous-cutanés, âge inférieur à 18 ans, très courte durée";0;0;360,56;0;0;0;"01/03/2018"
3520;"09";"C";"09M031";"Traumatismes de la peau et des tissus sous-cutanés, âge supérieur à 17 ans, niveau 1";0;3;581,35;0;0;86,54;"01/03/2018"
3521;"09";"C";"09M032";"Traumatismes de la peau et des tissus sous-cutanés, âge supérieur à 17 ans, niveau 2";0;14;1788,18;0;0;68,52;"01/03/2018"
3522;"09";"C";"09M033";"Traumatismes de la peau et des tissus sous-cutanés, âge supérieur à 17 ans, niveau 3";0;21;2267,83;0;0;79,76;"01/03/2018"
3523;"09";"C";"09M034";"Traumatismes de la peau et des tissus sous-cutanés, âge supérieur à 17 ans, niveau 4";0;40;3783,34;0;0;169,36;"01/03/2018"
3524;"09";"C";"09M03T";"Traumatismes de la peau et des tissus sous-cutanés, âge supérieur à 17 ans, très courte durée";0;0;373,58;0;0;0;"01/03/2018"
3525;"09";"M";"09M041";"Lésions, infections et inflammations de la peau et des tissus sous-cutanés, âge inférieur à 18 ans, niveau 1";0;0;688,3;0;0;0;"01/03/2018"
3526;"09";"M";"09M042";"Lésions, infections et inflammations de la peau et des tissus sous-cutanés, âge inférieur à 18 ans, niveau 2";0;0;1049,6;0;0;0;"01/03/2018"
3527;"09";"M";"09M043";"Lésions, infections et inflammations de la peau et des tissus sous-cutanés, âge inférieur à 18 ans, niveau 3";0;0;1310,34;0;0;0;"01/03/2018"
3528;"09";"M";"09M044";"Lésions, infections et inflammations de la peau et des tissus sous-cutanés, âge inférieur à 18 ans, niveau 4";0;0;1896,03;0;0;0;"01/03/2018"
3529;"09";"M";"09M04T";"Lésions, infections et inflammations de la peau et des tissus sous-cutanés, âge inférieur à 18 ans, très courte durée";0;0;263,48;0;0;0;"01/03/2018"
3530;"09";"M";"09M051";"Lésions, infections et inflammations de la peau et des tissus sous-cutanés, âge supérieur à 17 ans, niveau 1";0;7;970,63;0;0;97,23;"01/03/2018"
3531;"09";"M";"09M052";"Lésions, infections et inflammations de la peau et des tissus sous-cutanés, âge supérieur à 17 ans, niveau 2";0;12;1770,6;0;0;82,29;"01/03/2018"
3532;"09";"M";"09M053";"Lésions, infections et inflammations de la peau et des tissus sous-cutanés, âge supérieur à 17 ans, niveau 3";0;20;2568,59;0;0;71,54;"01/03/2018"
3533;"09";"M";"09M054";"Lésions, infections et inflammations de la peau et des tissus sous-cutanés, âge supérieur à 17 ans, niveau 4";0;33;3498,63;0;0;172,18;"01/03/2018"
3534;"09";"M";"09M05T";"Lésions, infections et inflammations de la peau et des tissus sous-cutanés, âge supérieur à 17 ans, très courte durée";0;0;351,58;0;0;0;"01/03/2018"
3535;"09";"M";"09M061";"Ulcères cutanés, niveau 1";0;8;985,72;0;0;102,19;"01/03/2018"
3536;"09";"M";"09M062";"Ulcères cutanés, niveau 2";0;29;3131,74;0;0;174,06;"01/03/2018"
3537;"09";"M";"09M063";"Ulcères cutanés, niveau 3";6;36;4532,82;0;467,03;157,45;"01/03/2018"
3538;"09";"M";"09M064";"Ulcères cutanés, niveau 4";0;47;6264,87;0;0;242,34;"01/03/2018"
3539;"09";"M";"09M06T";"Ulcères cutanés, très courte durée";0;0;579,57;0;0;0;"01/03/2018"
3540;"09";"M";"09M071";"Autres affections dermatologiques, niveau 1";0;3;528,65;0;0;82,63;"01/03/2018"
3541;"09";"M";"09M072";"Autres affections dermatologiques, niveau 2";0;13;1530,32;0;0;66,7;"01/03/2018"
3542;"09";"M";"09M073";"Autres affections dermatologiques, niveau 3";0;24;2263,98;0;0;169,77;"01/03/2018"
3543;"09";"M";"09M074";"Autres affections dermatologiques, niveau 4";0;0;3056,92;0;0;0;"01/03/2018"
3544;"09";"M";"09M07T";"Autres affections dermatologiques, très courte durée";0;0;280,17;0;0;0;"01/03/2018"
3545;"09";"M";"09M081";"Affections dermatologiques sévères, niveau 1";0;14;784,02;0;0;65,84;"01/03/2018"
3546;"09";"M";"09M082";"Affections dermatologiques sévères, niveau 2";0;25;1517,13;0;0;64,73;"01/03/2018"
3547;"09";"M";"09M083";"Affections dermatologiques sévères, niveau 3";0;33;2034,95;0;0;159,62;"01/03/2018"
3548;"09";"M";"09M084";"Affections dermatologiques sévères, niveau 4";0;0;2879,18;0;0;0;"01/03/2018"
3549;"09";"M";"09M08T";"Affections dermatologiques sévères, très courte durée";0;0;194,34;0;0;0;"01/03/2018"
3550;"09";"M";"09M091";"Affections non malignes des seins, niveau 1";0;4;740,53;0;0;66,18;"01/03/2018"
3551;"09";"M";"09M092";"Affections non malignes des seins, niveau 2";0;12;1269,95;0;0;176,38;"01/03/2018"
3552;"09";"M";"09M093";"Affections non malignes des seins, niveau 3";0;14;1960,33;0;0;196,45;"01/03/2018"
3553;"09";"M";"09M094";"Affections non malignes des seins, niveau 4";0;0;2478,74;0;0;0;"01/03/2018"
3554;"09";"M";"09M09T";"Affections non malignes des seins, très courte durée";0;0;364,84;0;0;0;"01/03/2018"
3555;"09";"M";"09M101";"Tumeurs malignes des seins, niveau 1";0;4;829,13;0;0;69,83;"01/03/2018"
3556;"09";"M";"09M102";"Tumeurs malignes des seins, niveau 2";0;20;1973,63;0;0;67,9;"01/03/2018"
3557;"09";"M";"09M103";"Tumeurs malignes des seins, niveau 3";0;34;2924,19;0;0;160,33;"01/03/2018"
3558;"09";"M";"09M104";"Tumeurs malignes des seins, niveau 4";0;41;4046,5;0;0;132,89;"01/03/2018"
3559;"09";"M";"09M111";"Tumeurs de la peau, niveau 1";0;3;338,03;0;0;142,7;"01/03/2018"
3560;"09";"M";"09M112";"Tumeurs de la peau, niveau 2";0;0;1061,49;0;0;0;"01/03/2018"
3561;"09";"M";"09M113";"Tumeurs de la peau, niveau 3";0;0;1564,98;0;0;0;"01/03/2018"
3562;"09";"M";"09M114";"Tumeurs de la peau, niveau 4";0;0;2120,66;0;0;0;"01/03/2018"
3563;"09";"M";"09M12Z";"Explorations et surveillance des affections de la peau";0;3;396,6;0;0;592,84;"01/03/2018"
3564;"09";"M";"09M13Z";"Explorations et surveillance des affections des seins";0;3;480,95;0;0;68,07;"01/03/2018"
3565;"09";"M";"09M14Z";"Symptômes et autres recours aux soins concernant les affections de la peau";0;4;608,06;0;0;151,01;"01/03/2018"
3566;"09";"M";"09M15Z";"Symptômes et autres recours aux soins concernant les affections des seins";0;0;466,29;0;0;0;"01/03/2018"
3567;"09";"M";"09M10T";"Tumeurs malignes des seins, très courte durée";0;0;465,52;0;0;0;"01/03/2018"
3568;"09";"M";"09M11T";"Tumeurs de la peau, très courte durée";0;0;274,79;0;0;0;"01/03/2018"
3569;"09";"M";"09M14T";"Symptômes et autres recours aux soins concernant les affections de la peau, très courte durée";0;0;164,1;0;0;0;"01/03/2018"
3570;"09";"C";"09Z02B";"Chirurgie esthétique, avec complication significative";0;0;1781,46;0;0;0;"01/03/2018"
3717;"10";"C";"10C021";"Interventions sur l'hypophyse, niveau 1";0;0;2542,76;0;0;0;"01/03/2018"
3718;"10";"C";"10C022";"Interventions sur l'hypophyse, niveau 2";0;0;4377,05;0;0;0;"01/03/2018"
3719;"10";"C";"10C023";"Interventions sur l'hypophyse, niveau 3";0;0;7534,53;0;0;0;"01/03/2018"
3720;"10";"C";"10C024";"Interventions sur l'hypophyse, niveau 4";0;0;15084,78;0;0;0;"01/03/2018"
3721;"10";"C";"10C031";"Interventions sur les glandes surrénales, niveau 1";0;7;2025,6;0;0;110,9;"01/03/2018"
3722;"10";"C";"10C032";"Interventions sur les glandes surrénales, niveau 2";4;22;3689,14;0;1109,03;417,33;"01/03/2018"
3723;"10";"C";"10C033";"Interventions sur les glandes surrénales, niveau 3";0;0;7473,31;0;0;0;"01/03/2018"
3724;"10";"C";"10C034";"Interventions sur les glandes surrénales, niveau 4";0;0;8517,54;0;0;0;"01/03/2018"
